id,code,name,type,parent_id:id,user_type:id
pcg_m14_2148,2148,Constructions sur sol d'autrui - Autres constructions,other,l10n_fr_m14.pcg_m14_214,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_215,215,"Installations, matériel et outillage techniques",view,l10n_fr_m14.pcg_m14_21,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2151,2151,Réseaux de voirie,other,l10n_fr_m14.pcg_m14_215,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2152,2152,Installations de voirie,other,l10n_fr_m14.pcg_m14_215,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2153,2153,Réseaux divers,view,l10n_fr_m14.pcg_m14_215,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_21531,21531,Réseaux d'adduction d'eau,other,l10n_fr_m14.pcg_m14_2153,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_21532,21532,Réseaux d'assainissement,other,l10n_fr_m14.pcg_m14_2153,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_21533,21533,Réseaux câblés,other,l10n_fr_m14.pcg_m14_2153,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_21534,21534,Réseaux d'électrification,other,l10n_fr_m14.pcg_m14_2153,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_21538,21538,Autres réseaux,other,l10n_fr_m14.pcg_m14_2153,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2156,2156,Matériel et outillage d'incendie et de défense civile,view,l10n_fr_m14.pcg_m14_215,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_21561,21561,Matériel roulant,other,l10n_fr_m14.pcg_m14_2156,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_21568,21568,Autre matériel et outillage d’incendie et de défense civile,other,l10n_fr_m14.pcg_m14_2156,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2157,2157,Matériel et outillage de voirie,view,l10n_fr_m14.pcg_m14_215,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_21571,21571,Matériel roulant,other,l10n_fr_m14.pcg_m14_2157,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_21578,21578,Autre matériel et outillage de voirie,other,l10n_fr_m14.pcg_m14_2157,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2158,2158,"Autres installations, matériel et outillage techniques",other,l10n_fr_m14.pcg_m14_215,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_216,216,Collections et œuvres d'art,view,l10n_fr_m14.pcg_m14_21,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2161,2161,Œuvres et objets d'art,other,l10n_fr_m14.pcg_m14_216,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2162,2162,Fonds anciens des bibliothèques et musées,other,l10n_fr_m14.pcg_m14_216,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2168,2168,Autres collections et œuvres d’art,other,l10n_fr_m14.pcg_m14_216,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_217,217,Immobilisations corporelles reçues au titre d’une mise à disposition,view,l10n_fr_m14.pcg_m14_21,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2171,2171,Terrains,view,l10n_fr_m14.pcg_m14_217,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_21711,21711,Terrains nus,other,l10n_fr_m14.pcg_m14_2171,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_21712,21712,Terrains de voirie,other,l10n_fr_m14.pcg_m14_2171,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_21713,21713,Terrains aménagés autres que voirie,other,l10n_fr_m14.pcg_m14_2171,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_21714,21714,Terrains de gisement,other,l10n_fr_m14.pcg_m14_2171,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_21715,21715,Terrains bâtis,other,l10n_fr_m14.pcg_m14_2171,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_21718,21718,Autres terrains,other,l10n_fr_m14.pcg_m14_2171,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2172,2172,Agencements et aménagements de terrains,view,l10n_fr_m14.pcg_m14_217,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_21721,21721,Plantations d’arbres et d’arbustes,other,l10n_fr_m14.pcg_m14_2172,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_21728,21728,Autres agencements et aménagements de terrains,other,l10n_fr_m14.pcg_m14_2172,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2173,2173,Constructions,view,l10n_fr_m14.pcg_m14_217,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_21731,21731,Bâtiments publics,other,l10n_fr_m14.pcg_m14_2173,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_21732,21732,Immeubles de rapport,other,l10n_fr_m14.pcg_m14_2173,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_21735,21735,"Installations générales, agencements, aménagements des constructions",other,l10n_fr_m14.pcg_m14_2173,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_21738,21738,Autres constructions,other,l10n_fr_m14.pcg_m14_2173,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2174,2174,Constructions sur sol d’autrui,view,l10n_fr_m14.pcg_m14_217,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_21741,21741,Constructions sur sol d’autrui - Bâtiments publics,other,l10n_fr_m14.pcg_m14_2174,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_21742,21742,Constructions sur sol d’autrui - Immeubles de rapport,other,l10n_fr_m14.pcg_m14_2174,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_21745,21745,"Constructions sur sol d’autrui - Installations générales, agencements, aménagements",other,l10n_fr_m14.pcg_m14_2174,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_21748,21748,Constructions sur sol d’autrui - Autres constructions,other,l10n_fr_m14.pcg_m14_2174,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2175,2175,"Installations, matériel et outillage techniques",view,l10n_fr_m14.pcg_m14_217,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_21751,21751,Réseaux de voirie,other,l10n_fr_m14.pcg_m14_2175,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_21752,21752,Installations de voirie,other,l10n_fr_m14.pcg_m14_2175,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_21753,21753,Réseaux divers,view,l10n_fr_m14.pcg_m14_2175,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_217533,217533,Réseaux câblés,other,l10n_fr_m14.pcg_m14_21753,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_217534,217534,Réseaux d’électrification,other,l10n_fr_m14.pcg_m14_21753,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_217538,217538,Autres réseaux,other,l10n_fr_m14.pcg_m14_21753,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_21757,21757,Matériel et outillage de voirie,other,l10n_fr_m14.pcg_m14_2175,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_21758,21758,"Autres installations, matériel et outillage techniques",other,l10n_fr_m14.pcg_m14_2175,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2178,2178,Autres immobilisations corporelles reçues au titre d’une mise à disposition,view,l10n_fr_m14.pcg_m14_217,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_21782,21782,Matériel de transport,other,l10n_fr_m14.pcg_m14_2178,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_21783,21783,Matériel de bureau et matériel informatique,other,l10n_fr_m14.pcg_m14_2178,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_21784,21784,Mobilier,other,l10n_fr_m14.pcg_m14_2178,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_21785,21785,Cheptel,other,l10n_fr_m14.pcg_m14_2178,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_21788,21788,Autres immobilisations corporelles reçues au titre d’une mise à disposition,other,l10n_fr_m14.pcg_m14_2178,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_218,218,Autres immobilisations corporelles,view,l10n_fr_m14.pcg_m14_21,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2181,2181,"Installations générales, agencements et aménagements divers",other,l10n_fr_m14.pcg_m14_218,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2182,2182,Matériel de transport,other,l10n_fr_m14.pcg_m14_218,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2183,2183,Matériel de bureau et matériel informatique,other,l10n_fr_m14.pcg_m14_218,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2184,2184,Mobilier,view,l10n_fr_m14.pcg_m14_218,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_218404,218404,Mobilier,other,l10n_fr_m14.pcg_m14_2184,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2185,2185,Cheptel,other,l10n_fr_m14.pcg_m14_218,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2188,2188,Autres immobilisations corporelles,other,l10n_fr_m14.pcg_m14_218,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_22,22,IMMOBILISATIONS REÇUES EN AFFECTATION,view,l10n_fr_m14.pcg_m14_0,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_221,221,Terrains,view,l10n_fr_m14.pcg_m14_22,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2211,2211,Terrains nus,other,l10n_fr_m14.pcg_m14_221,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2213,2213,Terrains aménagés autres que voirie,other,l10n_fr_m14.pcg_m14_221,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2214,2214,Terrains de gisement,other,l10n_fr_m14.pcg_m14_221,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2215,2215,Terrains bâtis,other,l10n_fr_m14.pcg_m14_221,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2218,2218,Autres terrains,other,l10n_fr_m14.pcg_m14_221,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_222,222,Agencements et aménagements de terrains,view,l10n_fr_m14.pcg_m14_22,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2221,2221,Plantations d’arbres et d’arbustes,other,l10n_fr_m14.pcg_m14_222,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2228,2228,Autres agencements et aménagements de terrains,other,l10n_fr_m14.pcg_m14_222,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_223,223,Constructions,view,l10n_fr_m14.pcg_m14_22,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2231,2231,Bâtiments publics,other,l10n_fr_m14.pcg_m14_223,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2232,2232,Immeubles de rapport,other,l10n_fr_m14.pcg_m14_223,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2235,2235,"Installations générales, agencements, aménagements des constructions",other,l10n_fr_m14.pcg_m14_223,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2238,2238,Autres constructions,other,l10n_fr_m14.pcg_m14_223,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_224,224,Constructions sur sol d’autrui,view,l10n_fr_m14.pcg_m14_22,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2241,2241,Constructions sur sol d’autrui - Bâtiments publics,other,l10n_fr_m14.pcg_m14_224,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2242,2242,Constructions sur sol d’autrui - Immeubles de rapport,other,l10n_fr_m14.pcg_m14_224,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2245,2245,"Constructions sur sol d’autrui - Installations générales, agencements, aménagements",other,l10n_fr_m14.pcg_m14_224,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2248,2248,Constructions sur sol d’autrui - Autres constructions,other,l10n_fr_m14.pcg_m14_224,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_225,225,"Installations, matériel et outillage techniques",view,l10n_fr_m14.pcg_m14_22,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2253,2253,Réseaux divers,view,l10n_fr_m14.pcg_m14_225,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_22533,22533,Réseaux câblés,other,l10n_fr_m14.pcg_m14_2253,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_22534,22534,Réseaux d’électrification,other,l10n_fr_m14.pcg_m14_2253,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_22538,22538,Autres réseaux,other,l10n_fr_m14.pcg_m14_2253,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2256,2256,Matériel et outillage d’incendie et de défense civile,other,l10n_fr_m14.pcg_m14_225,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2257,2257,Matériel et outillage de voirie,other,l10n_fr_m14.pcg_m14_225,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2258,2258,"Autres installations, matériel et outillage techniques",other,l10n_fr_m14.pcg_m14_225,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_226,226,Collections et œuvres d’art,view,l10n_fr_m14.pcg_m14_22,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2261,2261,Œuvres et objets d’art,other,l10n_fr_m14.pcg_m14_226,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2262,2262,Fonds anciens des bibliothèques et musées,other,l10n_fr_m14.pcg_m14_226,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2268,2268,Autres collections et œuvres d’art,other,l10n_fr_m14.pcg_m14_226,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_228,228,Autres immobilisations corporelles,view,l10n_fr_m14.pcg_m14_22,l10n_fr_m14.fr_pcg_m14_default_type
